date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:08:02	20522/20522	---M--	200	added ('OK')	application/pdf	etag:%2268cd59ac1f4bc91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2008_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2008_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:08:12	64321/64321	---M--	200	added ('OK')	application/pdf	etag:%220ffab615347ca1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2009_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2009_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:08:23	559358/559358	---M--	200	added ('OK')	application/pdf	etag:%22804f5ae4515cc91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202_2008_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/eee202_2008_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:08:25	12961/12961	---M--	200	added ('OK')	application/pdf	etag:%226dbf8beb3d47ca1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2009_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2009_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:08:39	2892864/2892864	---M--	200	added ('OK')	application/pdf	etag:%220c4f9d0c24ec71:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/lecture_notes_2.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/lecture_notes_2.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:08:40	88061/88061	---M--	200	added ('OK')	application/pdf	etag:%22c0486298cb63cb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2010_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2010_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:08:42	12760/12760	---M--	200	added ('OK')	application/pdf	etag:%22a56b12eed53ecb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2010_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2010_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:09:04	138402/138402	---M--	200	added ('OK')	application/pdf	etag:%22757adc219ecc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2011_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2011_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:09:40	547230/547230	---M--	200	added ('OK')	application/pdf	etag:%220a177d5347ca1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2009_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2009_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:09:43	12827/12827	---M--	200	added ('OK')	application/pdf	etag:%225e21391feb51cc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2011_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2011_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:09:46	417572/417572	---M--	200	added ('OK')	application/pdf	etag:%22e09cc5b1cb63cb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2010_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2010_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:10:05	135738/135738	---M--	200	added ('OK')	application/pdf	etag:%2281d172834476cd1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2012_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2012_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:10:07	12545/12545	---M--	200	added ('OK')	application/pdf	etag:%221b82ca5b7a71cd1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2012_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2012_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:10:35	173232/173232	---M--	200	added ('OK')	application/pdf	etag:%223d3efbe53497ce1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2013_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2013_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:11:24	606710/606710	---M--	200	added ('OK')	application/pdf	etag:%2225c6c79d4476cd1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2012_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2012_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:11:26	12519/12519	---M--	200	added ('OK')	application/pdf	etag:%220f81ea7c27c11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/t241.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/t241.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:11:37	68566/68566	---M--	200	added ('OK')	application/pdf	etag:%2228ca9a52fb2dc91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/t241s.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/t241s.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:11:38	387356/387356	---M--	200	added ('OK')	application/pdf	etag:%22abbba313597ce1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2013_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2013_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:11:40	16475/16475	---M--	200	added ('OK')	application/pdf	etag:%220419eb6c27c11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/t242.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/t242.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:11:44	25162/25162	---M--	200	added ('OK')	application/pdf	etag:%22011b1c9c27c11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/t243.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/t243.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:11:48	60390/60390	---M--	200	added ('OK')	application/pdf	etag:%220c4df571a27c11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/t242s.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/t242s.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:11:50	8407/8407	---M--	200	added ('OK')	application/pdf	etag:%2202dffd7c27c11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/t244.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/t244.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:11:56	40845/40845	---M--	200	added ('OK')	application/pdf	etag:%2202a43ecc27c11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/t244s.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/t244s.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:11:58	85737/85737	---M--	200	added ('OK')	application/pdf	etag:%220b8d35ac27c11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/t243s.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/t243s.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:12:22	1233901/1233901	---M--	200	added ('OK')	application/pdf	etag:%22f785df26229ecc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2011_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/EEE202_2011_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:12:30	208065/208065	---M--	200	added ('OK')	application/pdf	etag:%22431e75b55c81:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/1ord.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/1ord.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:12:35	228658/228658	---M--	200	added ('OK')	application/pdf	etag:%226ecf9ca49971c91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/2ord.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/2ord.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:12:51	171771/171771	---M--	200	added ('OK')	application/pdf	etag:%226e5d74a87020c81:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/Hord.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/Hord.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:13:00	151207/151207	---M--	200	added ('OK')	application/pdf	etag:%220e616c08e1ec11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/noise.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/noise.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:14:35	590061/590061	---M--	200	added ('OK')	application/pdf	etag:%222237bdbc50a0cb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/projector_roll_1.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/projector_roll_1.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:15:08	978454/978454	---M--	200	added ('OK')	application/pdf	etag:%220fe5c8c8d2cc11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:15:12	20990/20990	---M--	200	added ('OK')	application/pdf	etag:%2238ea61816854c81:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/Relationships_and_Definitions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/Relationships_and_Definitions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:15:20	278499/278499	---M--	200	added ('OK')	application/pdf	etag:%22d235f1b31accb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/projector_roll_2.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/projector_roll_2.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:15:30	111706/111706	---M--	200	added ('OK')	application/pdf	etag:%220176290d339c91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2008_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2008_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:15:39	54422/54422	---M--	200	added ('OK')	application/pdf	etag:%227d9424458d1c81:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2008_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2008_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:15:54	208708/208708	---M--	200	added ('OK')	application/pdf	etag:%228061bf95d339c91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2008_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2008_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:15:57	108903/108903	---M--	200	added ('OK')	application/pdf	etag:%2209d3717c056c91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2009_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2009_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:01	28335/28335	---M--	200	added ('OK')	application/pdf	etag:%225e60eba471acc91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2009_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2009_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:04	5656503/5656503	---M--	200	added ('OK')	application/pdf	etag:%222fb1749b219ecc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee202/lecture_notes_3.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee202/lecture_notes_3.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee202/eee202.html)
02:16:19	109288/109288	---M--	200	added ('OK')	application/pdf	etag:%229374ce66b24cb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2010_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2010_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:24	26824/26824	---M--	200	added ('OK')	application/pdf	etag:%2251a0227fcc4ca1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2010_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2010_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:25	1332495/1332495	---M--	200	added ('OK')	application/pdf	etag:%220e47278f2cc11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/power_amplifiers.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/power_amplifiers.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:27	202319/202319	---M--	200	added ('OK')	application/pdf	etag:%220a4bb1b3b2ec91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2009_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2009_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:31	24344/24344	---M--	200	added ('OK')	application/pdf	etag:%22668896e096c7cb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2011_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2011_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:36	199494/199494	---M--	200	added ('OK')	application/pdf	etag:%225f2a1c70b24cb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2010_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2010_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:38	43176/43176	---M--	200	added ('OK')	application/pdf	etag:%227d933d6b84fbcc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2012_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2012_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:42	115448/115448	---M--	200	added ('OK')	application/pdf	etag:%22514e3d296c7cb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2011_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2011_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:16:59	209636/209636	---M--	200	added ('OK')	application/pdf	etag:%22c7881dda96c7cb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2011_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2011_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:17:05	163418/163418	---M--	200	added ('OK')	application/pdf	etag:%227d8ebfcf84fbcc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2012_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2012_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:17:07	155547/155547	---M--	200	added ('OK')	application/pdf	etag:%222ada1eae3597ce1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2013_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2013_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:17:12	224490/224490	---M--	200	added ('OK')	application/pdf	etag:%227d2db984fbcc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2012_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2012_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:17:14	8733/8733	---M--	200	added ('OK')	application/pdf	etag:%227796b3ada5fcb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2010_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2010_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:17:28	129998/129998	---M--	200	added ('OK')	application/pdf	etag:%22d08bb886da5fcb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2010_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2010_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:17:33	118666/118666	---M--	200	added ('OK')	application/pdf	etag:%22b824d4c239ecc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2011_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2011_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:17:35	10010/10010	---M--	200	added ('OK')	application/pdf	etag:%226aae03feb51cc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2011_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2011_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:17:35	229907/229907	---M--	200	added ('OK')	application/pdf	etag:%22206f3a23697ce1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2013_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee204/EEE204_2013_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee204/eee204.html)
02:17:52	147688/147688	---M--	200	added ('OK')	application/pdf	etag:%22a62cc370239ecc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2011_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2011_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:17:54	10546/10546	---M--	200	added ('OK')	application/pdf	etag:%221efb37f7a71cd1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2012_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2012_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:18:00	344932/344932	---M--	200	added ('OK')	application/pdf	etag:%22bb7eeb5dda5fcb1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2010_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2010_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:18:19	151044/151044	---M--	200	added ('OK')	application/pdf	etag:%2246b1e63a3697ce1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2013_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2013_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:18:26	318346/318346	---M--	200	added ('OK')	application/pdf	etag:%222474fa276ecd1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2012_Exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2012_Exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:18:50	306560/306560	---M--	200	added ('OK')	application/pdf	etag:%2280626b4f3697ce1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2013_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2013_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:19:05	556128/556128	---M--	200	added ('OK')	application/pdf	etag:%2218b9ea21276ecd1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2012_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee206/EEE206_2012_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee206/eee206.html)
02:19:29	146931/146931	---M--	200	added ('OK')	application/pdf	etag:%22047c7437454c51:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/schrodinger_derivation.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/schrodinger_derivation.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
02:20:52	512187/512187	---M--	200	added ('OK')	application/pdf	etag:%220932fcad756c51:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207_problem_sheet_6.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/eee207_problem_sheet_6.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
02:22:51	1495460/1495460	---M--	200	added ('OK')	application/pdf	etag:%220181e5b6434c51:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/heisenberg_uncertainty_principle.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/heisenberg_uncertainty_principle.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
02:23:13	138125/138125	---M--	200	added ('OK')	application/pdf	etag:%22f877e29c9a2ecd1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/EEE207_Quiz_Questions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/EEE207_Quiz_Questions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
02:23:36	133677/133677	---M--	200	added ('OK')	application/pdf	etag:%22c8d065b99a2ecd1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/EEE207_Quiz_Solutions.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/EEE207_Quiz_Solutions.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
02:24:32	346639/346639	---M--	200	added ('OK')	application/pdf	etag:%22cc3024477026c61:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207_2005_exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/eee207_2005_exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
02:27:11	3255063/3255063	---M--	200	added ('OK')	application/pdf	etag:%220011cc6334c51:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/quantum_mechanics_2.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/quantum_mechanics_2.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
02:27:23	72940/72940	---M--	200	added ('OK')	application/pdf	etag:%2260a0524cf187c71:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207_2006_exam.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/eee207_2006_exam.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
02:27:53	3563422/3563422	---M--	200	added ('OK')	application/pdf	etag:%2280c5e4f46234c51:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/quantum_mechanics_1.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/quantum_mechanics_1.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
02:27:54	8571/8571	---M--	200	added ('OK')	application/pdf	etag:%2207eb8b3131c81:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee207/EEE207_2006_Feedback.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee207/EEE207_2006_Feedback.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/eee207/eee207.html)
